0,0,0,-0.010379,-0.199411,-0.405691,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.036776,-0.131789,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,-0.027901,0.050422,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.00796,-0.044795,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.038372,-0.089906,0.138795,0.024157,0.058518,-0.085812,-0.001481,0.118413,0.107577,0.003241,0.234611,0.067077,-0.037566,0.096527,0.035025,0.01903,0.227291,-0.100032,0.010972,0.132396,0.104752,-0.004702,0.14348,-0.049133,0.0,0.043133,0.416124,0.0,0.033608,0.224082,-0.0,0.019121,0.10319,-0.0,0.03671,0.239239,0.072562,0.11698,-0.197459,0.023079,0.171195,-0.029764,0.003863,0.086636,-0.005461,-0.026076,0.060143,-0.062048,-0.041025,-0.041296,0.136539,-0.02358,0.191485,-0.090724,0.002896,0.104201,0.081227,0.03631,0.071947,-0.042796,0.0,0.0,0.0,1
0,0,0,-0.010264,-0.199681,-0.405692,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.035691,-0.131233,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,-0.025127,0.049279,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007958,-0.044796,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.038163,-0.087364,0.136771,0.024128,0.059795,-0.086112,-0.001505,0.119049,0.107423,0.003246,0.233512,0.064365,-0.038009,0.093377,0.036668,0.019658,0.236431,-0.099518,0.01147,0.128337,0.105609,-0.005526,0.148544,-0.045412,0.0,0.042086,0.414002,0.0,0.034011,0.227411,-0.0,0.019345,0.105816,-0.0,0.036188,0.237754,0.071919,0.11114,-0.190529,0.022994,0.17374,-0.03981,0.003635,0.086845,-0.002651,-0.026027,0.061618,-0.059055,-0.041227,-0.040843,0.134308,-0.023624,0.191111,-0.089854,0.002892,0.104167,0.081126,0.036391,0.072191,-0.042403,0.0,0.0,0.0,1
0,0,0,-0.009919,-0.200493,-0.405694,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.032431,-0.129545,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,-0.016753,0.045904,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044795,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.037505,-0.079539,0.130678,0.024057,0.063626,-0.086999,-0.001565,0.12107,0.106941,0.003262,0.230031,0.056302,-0.039271,0.083003,0.042151,0.021596,0.263886,-0.097142,0.013022,0.116106,0.108522,-0.007971,0.163895,-0.032893,0.0,0.038985,0.407595,-0.0,0.035325,0.23742,-0.0,0.020079,0.113717,-0.0,0.034636,0.23328,0.069845,0.093334,-0.16813,0.022658,0.18314,-0.06973,0.002974,0.087578,0.005439,-0.025849,0.066214,-0.05022,-0.041861,-0.039387,0.127318,-0.023746,0.189982,-0.087187,0.00288,0.104069,0.080841,0.036649,0.072978,-0.041144,0.0,0.0,0.0,1
0,0,0,-0.009341,-0.201812,-0.405697,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.02715,-0.126758,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,-0.003046,0.040623,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044795,-0.094639,-0.007956,-0.044798,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.036381,-0.06607,0.120622,0.023949,0.069306,-0.088266,-0.001624,0.124701,0.106108,0.003283,0.223878,0.043603,-0.041064,0.064747,0.052145,0.024621,0.306042,-0.091037,0.015639,0.097641,0.113892,-0.011768,0.189456,-0.006976,0.0,0.0341,0.397114,0.0,0.037788,0.253663,0.0,0.021456,0.126551,-0.0,0.032166,0.225985,0.066742,0.068903,-0.134164,0.022188,0.199686,-0.108477,0.002096,0.088833,0.016038,-0.025874,0.073148,-0.03815,-0.042961,-0.036721,0.115204,-0.023933,0.188079,-0.082555,0.002858,0.103889,0.08031,0.037088,0.074385,-0.038922,0.0,0.0,0.0,1
0,0,0,-0.008534,-0.20354,-0.405701,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.020282,-0.12304,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.015037,0.034105,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044795,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,0.0,-0.1,-0.1,0.0347,-0.047306,0.1075,0.023864,0.075861,-0.089658,-0.001623,0.130361,0.104893,0.003298,0.215037,0.027886,-0.042761,0.038461,0.067407,0.028256,0.355126,-0.080062,0.018952,0.077736,0.121074,-0.016044,0.221202,0.039291,0.0,0.028004,0.383296,-0.0,0.041615,0.274827,0.0,0.023604,0.143305,-0.0,0.029039,0.216408,0.063611,0.04606,-0.098926,0.02115,0.217571,-0.140479,0.001178,0.090473,0.026927,-0.026073,0.08007,-0.027289,-0.044523,-0.032605,0.098061,-0.024154,0.185504,-0.075989,0.002825,0.103615,0.079499,0.037659,0.076466,-0.035697,0.0,0.0,0.0,1
0,0,0,-0.007509,-0.205495,-0.405706,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.012558,-0.118725,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.035718,0.027263,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044796,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.032346,-0.024351,0.092758,0.023914,0.082142,-0.090924,-0.001484,0.138185,0.10338,0.003291,0.204158,0.01144,-0.043501,0.004193,0.089068,0.032284,0.402217,-0.065362,0.022346,0.061827,0.127962,-0.019104,0.246968,0.109482,0.0,0.021506,0.367505,-0.0,0.046775,0.298652,0.0,0.026509,0.162223,-0.0,0.02564,0.205512,0.06117,0.028614,-0.070285,0.020016,0.229906,-0.15895,0.000343,0.092251,0.036686,-0.026717,0.085399,-0.019669,-0.046505,-0.026816,0.076391,-0.024356,0.182367,-0.067452,0.002772,0.103191,0.078228,0.038261,0.079226,-0.031518,0.0,0.0,0.0,1
0,0,0,-0.006283,-0.20745,-0.405711,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,0.004895,-0.114301,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.056582,0.021003,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044795,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040037,-0.036475,-0.085229,-0.040037,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.029305,0.000727,0.078194,0.024137,0.087439,-0.091939,-0.001188,0.147825,0.101779,0.003253,0.19262,-0.003488,-0.042427,-0.036381,0.11775,0.036716,0.441712,-0.04957,0.024983,0.052145,0.13272,-0.019134,0.251123,0.193573,0.0,0.015445,0.351587,-0.0,0.052802,0.322273,0.0,0.029913,0.181057,-0.0,0.022393,0.194569,0.058332,0.010872,-0.037262,0.018568,0.242786,-0.175979,-0.00054,0.094414,0.046844,-0.02733,0.090008,-0.013477,-0.048804,-0.019296,0.051394,-0.024476,0.178925,-0.057259,0.002693,0.102582,0.076372,0.03876,0.082621,-0.026519,0.0,0.0,0.0,1
0,0,0,-0.004881,-0.209174,-0.405715,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,-0.001816,-0.110307,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.075132,0.015969,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007958,-0.044796,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.025933,0.02613,0.064919,0.024366,0.091196,-0.092632,-0.00091,0.157775,0.10043,0.003206,0.182213,-0.015261,-0.039459,-0.076721,0.150078,0.040742,0.468462,-0.036863,0.026104,0.047917,0.134924,-0.015966,0.230531,0.270315,0.0,0.010464,0.337442,-0.0,0.058833,0.342916,0.0,0.033329,0.197598,-0.0,0.019654,0.184874,0.053908,-0.010077,0.012582,0.016217,0.26396,-0.200122,-0.001518,0.097141,0.057906,-0.027312,0.094373,-0.007796,-0.051282,-0.01021,0.024595,-0.024687,0.175498,-0.045984,0.00259,0.101815,0.073986,0.039144,0.086543,-0.020955,0.0,0.0,0.0,1
0,0,0,-0.003337,-0.210491,-0.405719,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,-0.006913,-0.107199,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.089388,0.012432,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007959,-0.044796,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040038,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.022419,0.049212,0.054116,0.024514,0.094388,-0.0932,-0.000768,0.16675,0.099476,0.003171,0.174262,-0.023371,-0.035728,-0.108845,0.1788,0.042916,0.479335,-0.031159,0.025534,0.046622,0.135526,-0.011502,0.199008,0.323821,0.0,0.00689,0.326578,-0.0,0.063886,0.358546,0.0,0.0362,0.210182,-0.0,0.017641,0.17744,0.048742,-0.027559,0.070362,0.013213,0.287335,-0.222486,-0.002366,0.099784,0.067355,-0.026767,0.097026,-0.004377,-0.053796,5.9e-05,-0.002436,-0.024963,0.172366,-0.034337,0.002468,0.100946,0.071206,0.039333,0.09085,-0.015082,0.0,0.0,0.0,1
0,0,0,-0.001694,-0.211301,-0.405721,0.0,-0.017287,-0.099054,-0.0,-0.003352,-0.108138,0.0,-0.010033,-0.105264,-0.0,0.01522,-0.138891,-1e-05,-0.126784,-0.071646,0.0,0.098183,0.010392,-0.000407,0.019282,-0.073044,0.000407,0.030854,-0.009642,0.000407,-0.001227,-0.014618,-0.0,0.010422,-0.098884,0.036228,0.015181,-0.075523,-0.036228,0.015181,-0.075523,0.007958,-0.044795,-0.094639,-0.007956,-0.044797,-0.094639,0.036475,-0.085229,-0.040037,-0.036475,-0.085229,-0.040038,0.036984,-0.061266,-0.08333,-0.036984,-0.061266,-0.08333,0.032663,-0.047002,-0.094051,-0.032663,-0.047002,-0.094051,0.033082,-0.043917,-0.093256,-0.033082,-0.043917,-0.093256,-0.0,-0.1,-0.1,0.018925,0.067771,0.046354,0.024507,0.098445,-0.093896,-0.000853,0.173563,0.098917,0.003169,0.169413,-0.027988,-0.03264,-0.12993,0.198945,0.042592,0.477651,-0.03206,0.023942,0.044392,0.136524,-0.007959,0.173892,0.352225,0.0,0.004792,0.319876,-0.0,0.067182,0.368087,0.0,0.038075,0.217892,-0.0,0.016439,0.172859,0.044141,-0.037575,0.12183,0.010315,0.304495,-0.236609,-0.002988,0.10188,0.074188,-0.026089,0.097269,-0.003957,-0.056225,0.010985,-0.028389,-0.024996,0.169705,-0.023041,0.002333,0.100042,0.068224,0.039167,0.095395,-0.009104,0.0,0.0,0.0,1
